#### Annotations par 3 annotateurs (Adrien, Benoît, Lucie) de phrases extraites de Wikipedia
#### adjudication et suppression des phrases mal formées
#### lexique pour le verbe aborder :
####	sens 1 : communication, commencer à parler de qqch Ex. aborder la question du salaire
####	sens 2 : commencer/envisager une situation (dans un certain état d'esprit, dans une certaine position) Ex. aborder le match avec confiance
####	sens 3 : prise de contact avec qqn Ex. aborder quelqu'un dans la rue
####	sens 4 : atteindre un lieu, arriver près de/dans Ex. aborder le rivage


aborder#1#	177	Les premiers spectacles abordaient la question des drames vécus par les personnels ayant subi des licenciements économiques \( Les yeux rouges pour les employés de Lip  ; 501 blues pour ceux de Lewis \) Puis sont apparus des spectacles témoignant des horreurs des génocides de la fin du XXeme siècle  :
aborder#1#	77	Il aborde l'opéra en 1954 avec «  Troilus and Cressida  » , créé à Covent Garden et fréquemment représenté en Grande-Bretagne , sinon ailleurs .
aborder#1#	362	Le groupe se revendique du style " Dark Ritual " et reconnaît des influences aussi bien dans la grande musique Sacrée que chez certains groupes des années post-punk ayant abordé le rituel ou le paganisme sur scène \( Virgin Prunes , The Moon lay Hidden Beneath a Cloud \) .
aborder#1#	264	Pour ne pas avoir à aborder la question de " l'humanité " de ces criminelles , les deux camps comparaient ces soeurs à des animaux , " bestiales " pour les premiers , victimes - étymologiquement des bêtes offertes aux dieux - pour les seconds .
aborder#1#	91	Le vrai peut être abordé comme le monopole d'une instance sociale qui énonce quelque chose comme vrai .
aborder#1#	336	Ses avocats et sa femme ne peuvent le visiter que très rarement et toujours sous la surveillance d'un gardien , avec interdiction d'aborder des sujets politiques .
aborder#1#	253	L'organisation a longtemps milité pour que tombe le tabou qui existait sur la prostitution étudiante et pour que les autorités prennent leur responsabilités sur ce sujet , cette question fut abordée à de nombreuses reprises par la presse écrite et la radio fin 2006 et dans la plupart des cas SUD étudiant y fut cité [ 49 ] .
aborder#4#	154	Tout ce travail autour des couleurs doit recréer des effets lumineux lorsque les véhicules se croisent ou abordent les stations , qui , elles aussi , seront traitées de la même façon .
aborder#1#	47	Les mathématiques modernes sont abordées par la manipulation réglettes Cuisenaire et des blocs logiques de Zoltan Dienes , puis en 1967 une collaboration est entamée avec Nicole Picard , qui se poursuivra jusqu'en 1994 .
aborder#2#	25	L'Angleterre aborde la Coupe du monde de rugby à XV 2003 en position de favorite pour le titre final et son parcours ne connaît pas d'embûche .
aborder#1#	184	Il aborda alors la politique .
aborder#4#	114	On raconte qu'un cadavre de noyé vint un jour aborder à proximité d'un temple bouddhique .
aborder#1#	325	La difficulté tient au fait qu'on peut aborder le terme " sciences humaines et sociales " de deux manières  :
aborder#1#	209	On dira " c'est une mode " pour éviter d'aborder des problèmes trop complexes , ce qui n'est qu'une manifestation d'un biais cognitif chez celui-ci qui emploie le mot de " mode " , ou bien on évitera de regarder ce qui se passe à l'extérieur de son continent .
aborder#1#	312	Rétablir l'autorité de l'État par une dictature militaire , essayer de créer , dans un cadre républicain , les conditions propres à 1 ' établissement d'une démocratie parlementaire , ces solutions ne permettent pas de régler les problèmes de fond , ou ne les abordent que superficiellement .
aborder#1#	242	La direction de l'Opéra royal de Budapest lui laissant peu de temps pour la composition , il n'abordera les mouvements suivants que cinq ans plus tard .
aborder#1#	276	Page 323 , Terré aborde la question des sources de la sociologie juridique  :
aborder#1#	100	Le Visual Kei , apparement typiquement japonais , aborde une philosophie de la musique paradoxalement bien classique .
aborder#1#	323	L'ouvrage aborde les phénomènes de l'association , de la contagion et démonte les mécanismes en jeu au sein d'une foule .
aborder#1#	206	Ils abordent certaines notions similaires aux séries scientifiques \( Primitives , fonctions Exponentielle ou Logarithme ... , \) mais sous un angle plus économique \( calculs de bénéfices par exemple \) .
aborder#1#	58	L'enfant fait d'abord les choses avant de les aborder , plus tard seulement , par l'abstraction .
aborder#1#	226	Ainsi , la sécurité du système doit être abordée dans un contexte global  :
aborder#1#	254	La plupart de ces ouvrages abordent , de manière parfois douloureuse , le thème de la communication et de la relation , dans toutes ses ramifications .
aborder#1#	195	Il aborde des thèmes beaucoup plus sérieux que le précédent album du groupe comme le suicide dans le titre « On  » .
aborder#1#	381	Rita aborde le domaine de la musique afro-cubaine en interprétant en 1935 la Suite négroïde composée par Gilberto Valdés , accompagnée d'un orchestre comprenant percussions afro-cubaines et tambours rituels .
aborder#1#	132	Lorsqu'ils abordent la question du pardon , ils considèrent ce dernier comme un dû et n'imaginent pas que ce dernier ne puisse pas leur être accordé .
aborder#4#	113	le Rouge aborde le Groenland , il s'y installera quelques années plus tard  ;
aborder#1#	12	Bref , tous ce qui touche de prêt ou de loin aux études a été abordé .
aborder#2#	18	- Auréolée de son statut de championne d'Europe en titre , l'équipe de France fait partie des favoris au moment d'aborder la compétition .
aborder#1#	311	Selon cette conception , la santé est abordée d'une manière différente de notre vision habituelle où « » équivaut à « à corriger  » :
aborder#1#	355	Après l'avoir traité par des brèves , le New York Times aborde pour la première fois le sujet dans son édition de jeudi en se concentrant sur l'intervention de Chirac .
aborder#1#	201	Elles ont chacune leurs spécificités et nous les aborderons succinctement en développant toutefois les points qui sont réellement utiles .
aborder#1#	140	Bien que tenu comme tous les journaux tunisiens à une absence de critiques sur les sujets de politique nationale , il fait généralement preuve d'une relative indépendance et n'hésite pas à aborder des sujets moins consensuels , notamment en économie et en politique internationale .
aborder#1#	123	Cela provient des aspects propres de l'espéranto tels que sa logique et son caractère analytique qui préparent efficacement les élèves à aborder un système linguistique qui leur est étranger .
aborder#4#	69	109 , au-dessus du village de Gusinka , aprés avoir abattu un premier adversaire et ses munitions étant épuisées , il aborda en plein ciel un second appareil ennemi , avant de sauter lui-même en parachute :
aborder#1#	332	Comme à son habitude , ses textes reprennent des légendes bretonnes ou celtiques mais abordent également des thèmes d'actualité comme l'urbanisation , l'écologie ou la guerre .
